api_name,description,input_params,output_params,begin_line_number,end_line_number,line_count,source,return_type,query_type
stock_individual_fund_flow_rank,东方财富网-数据中心-资金流向-排名,"[{'name': 'indicator', 'type': 'str', 'description': 'indicator=""今日""; choice {""今日"", ""3日"", ""5日"", ""10日""}'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '今日涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '今日主力净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '今日主力净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '今日超大单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '今日超大单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '今日大单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '今日大单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '今日中单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '今日中单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '今日小单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '今日小单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}]",10444,10683,239,东方财富,DataFrame,批量查询
stock_market_fund_flow,东方财富网-数据中心-资金流向-大盘,[],"[{'name': '日期', 'type': 'object', 'description': '-'}, {'name': '上证-收盘价', 'type': 'float64', 'description': '-'}, {'name': '上证-涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '深证-收盘价', 'type': 'float64', 'description': '-'}, {'name': '深证-涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '主力净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '主力净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '超大单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '超大单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '大单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '大单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '中单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '中单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '小单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '小单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}]",10684,10746,62,东方财富,DataFrame,批量查询
stock_sector_fund_flow_rank,东方财富网-数据中心-资金流向-板块资金流-排名,"[{'name': 'indicator', 'type': 'str', 'description': 'indicator=""今日""; choice of {""今日"", ""5日"", ""10日""}'}, {'name': 'sector_type', 'type': 'str', 'description': 'sector_type=""行业资金流""; choice of {""行业资金流"", ""概念资金流"", ""地域资金流""}'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '今日涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '主力净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '主力净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '超大单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '超大单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '大单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '大单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '中单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '中单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '小单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '小单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '主力净流入最大股', 'type': 'object', 'description': '-'}]",10747,10809,62,东方财富,DataFrame,批量查询
stock_main_fund_flow,东方财富网-数据中心-资金流向-主力净流入排名,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""全部股票""；choice of {""全部股票"", ""沪深A股"", ""沪市A股"", ""科创板"", ""深市A股"", ""创业板"", ""沪市B股"", ""深市B股""}'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '今日排行榜-主力净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '今日排行榜-今日排名', 'type': 'float64', 'description': '-'}, {'name': '今日排行榜-今日涨跌', 'type': 'float64', 'description': '注意单位: %'}, {'name': '5日排行榜-主力净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '5日排行榜-5日排名', 'type': 'int64', 'description': '-'}, {'name': '5日排行榜-5日涨跌', 'type': 'float64', 'description': '注意单位: %'}, {'name': '10日排行榜-主力净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '10日排行榜-10日排名', 'type': 'int64', 'description': '-'}, {'name': '10日排行榜-10日涨跌', 'type': 'float64', 'description': '注意单位: %'}, {'name': '所属板块', 'type': 'object', 'description': '-'}]",10810,10872,62,东方财富,DataFrame,单个查询
stock_sector_fund_flow_summary,东方财富网-数据中心-资金流向-行业资金流-xx行业个股资金流,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""电源设备""'}, {'name': 'indicator', 'type': 'str', 'description': 'indicator=""今日""; choice of {""今日"", ""5日"", ""10日""}'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '今日涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '今日主力净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '今日主力净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '今日超大单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '今日超大单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '今日大单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '今日大单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '今日中单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '今日中单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '今日小单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '今日小单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}]",10873,10954,81,东方财富,DataFrame,单个查询
stock_sector_fund_flow_hist,东方财富网-数据中心-资金流向-行业资金流-行业历史资金流,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""汽车服务""'}]","[{'name': '日期', 'type': 'object', 'description': '注意单位: %'}, {'name': '主力净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '主力净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '超大单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '超大单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '大单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '大单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '中单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '中单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '小单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '小单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}]",10955,11013,58,东方财富,DataFrame,单个查询
stock_concept_fund_flow_hist,东方财富网-数据中心-资金流向-概念资金流-概念历史资金流,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""数据要素""'}]","[{'name': '日期', 'type': 'object', 'description': '注意单位: %'}, {'name': '主力净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '主力净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '超大单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '超大单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '大单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '大单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '中单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '中单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '小单净流入-净额', 'type': 'float64', 'description': '-'}, {'name': '小单净流入-净占比', 'type': 'float64', 'description': '注意单位: %'}]",11014,11072,58,东方财富,DataFrame,单个查询
stock_cyq_em,东方财富网-概念板-行情中心-日K-筹码分布,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""000001""; 股票代码'}, {'name': 'adjust', 'type': 'str', 'description': 'adjust=""""; choice of {""qfq"": ""前复权"", ""hfq"": ""后复权"", """": ""不复权""}'}]","[{'name': '日期', 'type': 'object', 'description': '-'}, {'name': '获利比例', 'type': 'float64', 'description': '-'}, {'name': '平均成本', 'type': 'float64', 'description': '-'}, {'name': '90成本-低', 'type': 'float64', 'description': '-'}, {'name': '90成本-高', 'type': 'float64', 'description': '-'}, {'name': '90集中度', 'type': 'float64', 'description': '-'}, {'name': '70成本-低', 'type': 'float64', 'description': '-'}, {'name': '70成本-高', 'type': 'float64', 'description': '-'}, {'name': '70集中度', 'type': 'float64', 'description': '-'}]",11073,11132,59,东方财富,DataFrame,单个查询
stock_gddh_em,东方财富网-数据中心-股东大会,[],"[{'name': '代码', 'type': 'object', 'description': '-'}, {'name': '简称', 'type': 'object', 'description': '-'}, {'name': '股东大会名称', 'type': 'object', 'description': '-'}, {'name': '召开开始日', 'type': 'object', 'description': '-'}, {'name': '股权登记日', 'type': 'object', 'description': '-'}, {'name': '现场登记日', 'type': 'object', 'description': '-'}, {'name': '网络投票时间-开始日', 'type': 'object', 'description': '-'}, {'name': '网络投票时间-结束日', 'type': 'object', 'description': '-'}, {'name': '决议公告日', 'type': 'object', 'description': '-'}, {'name': '公告日', 'type': 'object', 'description': '-'}, {'name': '序列号', 'type': 'object', 'description': '-'}, {'name': '提案', 'type': 'object', 'description': '-'}]",11133,11192,59,东方财富,DataFrame,批量查询
stock_zdhtmx_em,东方财富网-数据中心-重大合同-重大合同明细,"[{'name': 'start_date', 'type': 'str', 'description': 'start_date=""20200819""'}, {'name': 'end_date', 'type': 'str', 'description': 'end_date=""20230819""'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '股票代码', 'type': 'object', 'description': '-'}, {'name': '股票简称', 'type': 'object', 'description': '-'}, {'name': '签署主体', 'type': 'object', 'description': '-'}, {'name': '签署主体-与上市公司关系', 'type': 'object', 'description': '-'}, {'name': '其他签署方', 'type': 'object', 'description': '-'}, {'name': '其他签署方-与上市公司关系', 'type': 'object', 'description': '-'}, {'name': '合同类型', 'type': 'object', 'description': '-'}, {'name': '合同名称', 'type': 'object', 'description': '-'}, {'name': '合同金额', 'type': 'float64', 'description': '-'}, {'name': '上年度营业收入', 'type': 'float64', 'description': '-'}, {'name': '占上年度营业收入比例', 'type': 'float64', 'description': '-'}, {'name': '最新财务报表的营业收入', 'type': 'float64', 'description': '-'}, {'name': '签署日期', 'type': 'object', 'description': '-'}, {'name': '公告日期', 'type': 'object', 'description': '-'}]",11193,11256,63,东方财富,DataFrame,批量查询
stock_research_report_em,东方财富网-数据中心-研究报告-个股研报,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""000001""'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '股票代码', 'type': 'object', 'description': '-'}, {'name': '股票简称', 'type': 'object', 'description': '-'}, {'name': '报告名称', 'type': 'object', 'description': '-'}, {'name': '东财评级', 'type': 'object', 'description': '-'}, {'name': '机构', 'type': 'object', 'description': '-'}, {'name': '近一月个股研报数', 'type': 'int64', 'description': '-'}, {'name': '2024-盈利预测-收益', 'type': 'float64', 'description': '-'}, {'name': '2024-盈利预测-市盈率', 'type': 'float64', 'description': '-'}, {'name': '2025-盈利预测-收益', 'type': 'float64', 'description': '-'}, {'name': '2025-盈利预测-市盈率', 'type': 'float64', 'description': '-'}, {'name': '2026-盈利预测-收益', 'type': 'float64', 'description': '-'}, {'name': '2026-盈利预测-市盈率', 'type': 'float64', 'description': '-'}, {'name': '行业', 'type': 'object', 'description': '-'}, {'name': '日期', 'type': 'object', 'description': '-'}, {'name': '报告PDF链接', 'type': 'object', 'description': '-'}]",11257,11320,63,东方财富,DataFrame,单个查询
stock_notice_report,东方财富网-数据中心-公告大全-沪深京 A 股公告,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=\'财务报告\'; choice of {""全部"", ""重大事项"", ""财务报告"", ""融资公告"", ""风险提示"", ""资产重组"", ""信息变更"", ""持股变动""}'}, {'name': 'date', 'type': 'str', 'description': 'date=""20220511""; 指定日期'}]","[{'name': '代码', 'type': 'object', 'description': '-'}, {'name': '公告标题', 'type': 'object', 'description': '-'}, {'name': '公告类型', 'type': 'object', 'description': '-'}, {'name': '公告日期', 'type': 'object', 'description': '-'}, {'name': '网址', 'type': 'object', 'description': '-'}]",11321,11375,54,东方财富,DataFrame,单个查询
stock_financial_report_sina,新浪财经-财务报表-三大报表,"[{'name': 'stock', 'type': 'str', 'description': 'stock=""sh600600""; 带市场标识的股票代码'}, {'name': 'symbol', 'type': 'str', 'description': 'symbol=""现金流量表""; choice of {""资产负债表"", ""利润表"", ""现金流量表""}'}]","[{'name': '报告日', 'type': 'object', 'description': '报告日期'}, {'name': '流动资产', 'type': 'object', 'description': '-'}, {'name': '...', 'type': 'object', 'description': '-'}, {'name': '类型', 'type': 'object', 'description': '-'}, {'name': '更新日期', 'type': 'object', 'description': '-'}]",11376,11433,57,新浪财经,DataFrame,单个查询
stock_balance_sheet_by_report_em,东方财富-股票-财务分析-资产负债表-按报告期,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""SH600519""; 股票代码'}]","[{'name': '-', 'type': '-', 'description': '319 项，不逐一列出'}]",11434,11482,48,东方财富,DataFrame,单个查询
stock_balance_sheet_by_yearly_em,东方财富-股票-财务分析-资产负债表-按年度,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""SH600519""; 股票代码'}]","[{'name': '-', 'type': '-', 'description': '319 项，不逐一列出'}]",11483,11545,62,东方财富,DataFrame,单个查询
stock_profit_sheet_by_report_em,东方财富-股票-财务分析-利润表-报告期,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""SH600519""; 股票代码'}]","[{'name': '-', 'type': '-', 'description': '203 项，不逐一列出'}]",11546,11594,48,东方财富,DataFrame,单个查询
stock_profit_sheet_by_yearly_em,东方财富-股票-财务分析-利润表-按年度,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""SH600519""; 股票代码'}]","[{'name': '-', 'type': '-', 'description': '203 项，不逐一列出'}]",11595,11657,62,东方财富,DataFrame,单个查询
stock_profit_sheet_by_quarterly_em,东方财富-股票-财务分析-利润表-按单季度,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""SH600519""; 股票代码'}]","[{'name': '-', 'type': '-', 'description': '204 项，不逐一列出'}]",11658,11706,48,东方财富,DataFrame,单个查询
stock_cash_flow_sheet_by_report_em,东方财富-股票-财务分析-现金流量表-按报告期,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""SH600519""; 股票代码'}]","[{'name': '-', 'type': '-', 'description': '252 项，不逐一列出'}]",11707,11755,48,东方财富,DataFrame,单个查询
stock_cash_flow_sheet_by_yearly_em,东方财富-股票-财务分析-现金流量表-按年度,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""SH600519""; 股票代码'}]","[{'name': '-', 'type': '-', 'description': '314 项，不逐一列出'}]",11756,11813,57,东方财富,DataFrame,单个查询
stock_cash_flow_sheet_by_quarterly_em,东方财富-股票-财务分析-现金流量表-按单季度,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""SH600519""; 股票代码'}]","[{'name': '-', 'type': '-', 'description': '315 项，不逐一列出'}]",11814,11864,50,东方财富,DataFrame,单个查询
stock_financial_debt_new_ths,同花顺-财务指标-资产负债表；替换 stock_financial_debt_ths 接口,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""000063""; 股票代码'}, {'name': 'indicator', 'type': 'str', 'description': 'indicator=""按报告期""; choice of {""按报告期"", ""按年度""}'}]","[{'name': 'report_date', 'type': 'object', 'description': '-'}, {'name': 'report_name', 'type': 'object', 'description': '-'}, {'name': 'report_period', 'type': 'object', 'description': '-'}, {'name': 'quarter_name', 'type': 'object', 'description': '-'}, {'name': 'metric_name', 'type': 'object', 'description': '-'}, {'name': 'value', 'type': 'float64', 'description': '-'}, {'name': 'single', 'type': 'object', 'description': '-'}, {'name': 'yoy', 'type': 'float64', 'description': '-'}, {'name': 'mom', 'type': 'object', 'description': '-'}, {'name': 'single_yoy', 'type': 'object', 'description': '-'}]",11865,11923,58,同花顺,DataFrame,单个查询
stock_financial_benefit_new_ths,同花顺-财务指标-利润表；替换 stock_financial_benefit_ths 接口,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""000063""; 股票代码'}, {'name': 'indicator', 'type': 'str', 'description': 'indicator=""按报告期""; choice of {""按报告期"", ""一季度"", ""二季度"", ""三季度"", ""四季度"", ""按年度""}'}]","[{'name': 'report_date', 'type': 'object', 'description': '-'}, {'name': 'report_name', 'type': 'object', 'description': '-'}, {'name': 'report_period', 'type': 'object', 'description': '-'}, {'name': 'quarter_name', 'type': 'object', 'description': '-'}, {'name': 'metric_name', 'type': 'object', 'description': '-'}, {'name': 'value', 'type': 'float64', 'description': '-'}, {'name': 'single', 'type': 'object', 'description': '-'}, {'name': 'yoy', 'type': 'float64', 'description': '-'}, {'name': 'mom', 'type': 'object', 'description': '-'}, {'name': 'single_yoy', 'type': 'object', 'description': '-'}]",11924,11982,58,同花顺,DataFrame,单个查询
stock_financial_cash_new_ths,同花顺-财务指标-现金流量表；替换 stock_financial_cash_ths 接口,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""000063""; 股票代码'}, {'name': 'indicator', 'type': 'str', 'description': 'indicator=""按报告期""; choice of {""按报告期"", ""一季度"", ""二季度"", ""三季度"", ""四季度"", ""按年度""}'}]","[{'name': 'report_date', 'type': 'object', 'description': '-'}, {'name': 'report_name', 'type': 'object', 'description': '-'}, {'name': 'report_period', 'type': 'object', 'description': '-'}, {'name': 'quarter_name', 'type': 'object', 'description': '-'}, {'name': 'metric_name', 'type': 'object', 'description': '-'}, {'name': 'value', 'type': 'float64', 'description': '-'}, {'name': 'single', 'type': 'object', 'description': '-'}, {'name': 'yoy', 'type': 'float64', 'description': '-'}, {'name': 'mom', 'type': 'object', 'description': '-'}, {'name': 'single_yoy', 'type': 'object', 'description': '-'}]",11983,12043,60,同花顺,DataFrame,单个查询
stock_balance_sheet_by_report_delisted_em,东方财富-股票-财务分析-资产负债表-已退市股票-按报告期,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""SZ000013""; 带市场标识的已退市股票代码'}]","[{'name': '-', 'type': '-', 'description': '319项，不逐一列出'}]",12044,12119,75,东方财富,DataFrame,单个查询
stock_profit_sheet_by_report_delisted_em,东方财富-股票-财务分析-利润表-已退市股票-按报告期,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""SZ000013""; 带市场标识的已退市股票代码'}]","[{'name': '-', 'type': '-', 'description': '203 项，不逐一列出'}]",12120,12196,76,东方财富,DataFrame,单个查询
stock_cash_flow_sheet_by_report_delisted_em,东方财富-股票-财务分析-现金流量表-已退市股票-按报告期,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""SZ000013""; 带市场标识的已退市股票代码'}]","[{'name': '-', 'type': '-', 'description': '252 项，不逐一列出'}]",12197,12255,58,东方财富,DataFrame,单个查询
stock_financial_hk_report_em,东方财富-港股-财务报表-三大报表,"[{'name': 'stock', 'type': 'str', 'description': 'stock=""00700""; 股票代码'}, {'name': 'symbol', 'type': 'str', 'description': 'symbol=""现金流量表""; choice of {""资产负债表"", ""利润表"", ""现金流量表""}'}, {'name': 'indicator', 'type': 'str', 'description': 'indicator=""年度""; choice of {""年度"", ""报告期""}'}]","[{'name': 'SECUCODE', 'type': 'object', 'description': '-'}, {'name': 'SECURITY_CODE', 'type': 'object', 'description': '-'}, {'name': 'SECURITY_NAME_ABBR', 'type': 'object', 'description': '-'}, {'name': 'ORG_CODE', 'type': 'object', 'description': '-'}, {'name': 'REPORT_DATE', 'type': 'object', 'description': '-'}, {'name': 'DATE_TYPE_CODE', 'type': 'object', 'description': '-'}, {'name': 'FISCAL_YEAR', 'type': 'object', 'description': '-'}, {'name': 'STD_ITEM_CODE', 'type': 'object', 'description': '-'}, {'name': 'STD_ITEM_NAME', 'type': 'object', 'description': '-'}, {'name': 'AMOUNT', 'type': 'float64', 'description': '-'}, {'name': 'STD_REPORT_DATE', 'type': 'object', 'description': '-'}]",12256,12314,58,东方财富,DataFrame,单个查询
stock_financial_us_report_em,东方财富-美股-财务分析-三大报表,"[{'name': 'stock', 'type': 'str', 'description': 'stock=""TSLA""; 股票代码, 比如 BRK.A 需修改为 BRK_A 再获取'}, {'name': 'symbol', 'type': 'str', 'description': 'symbol=""资产负债表""; choice of {""资产负债表"", ""综合损益表"", ""现金流量表""}'}, {'name': 'indicator', 'type': 'str', 'description': 'indicator=""年报""; choice of {""年报"", ""单季报"", ""累计季报""}'}]","[{'name': 'SECUCODE', 'type': 'object', 'description': '-'}, {'name': 'SECURITY_CODE', 'type': 'object', 'description': '-'}, {'name': 'SECURITY_NAME_ABBR', 'type': 'object', 'description': '-'}, {'name': 'REPORT_DATE', 'type': 'object', 'description': '-'}, {'name': 'REPORT_TYPE', 'type': 'object', 'description': '-'}, {'name': 'REPORT', 'type': 'object', 'description': '-'}, {'name': 'STD_ITEM_CODE', 'type': 'object', 'description': '-'}, {'name': 'AMOUNT', 'type': 'float64', 'description': '-'}, {'name': 'ITEM_NAME', 'type': 'object', 'description': '-'}]",12315,12372,57,东方财富,DataFrame,单个查询
stock_financial_abstract,新浪财经-财务报表-关键指标,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""600004""; 股票代码'}]","[{'name': '选项', 'type': 'object', 'description': '-'}, {'name': '指标', 'type': 'object', 'description': '-'}, {'name': '【具体的报告期】', 'type': 'object', 'description': '-'}]",12373,12422,49,新浪财经,DataFrame,单个查询
stock_financial_abstract_new_ths,同花顺-财务指标-重要指标；替换 stock_financial_abstract_ths 接口,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""000063""; 股票代码'}, {'name': 'indicator', 'type': 'str', 'description': 'indicator=""按报告期""; choice of {""按报告期"", ""一季度"", ""二季度"", ""三季度"", ""四季度"", ""按年度""}'}]","[{'name': 'report_date', 'type': 'object', 'description': '-'}, {'name': 'report_name', 'type': 'object', 'description': '-'}, {'name': 'report_period', 'type': 'object', 'description': '-'}, {'name': 'quarter_name', 'type': 'object', 'description': '-'}, {'name': 'metric_name', 'type': 'object', 'description': '-'}, {'name': 'value', 'type': 'float64', 'description': '-'}, {'name': 'single', 'type': 'object', 'description': '-'}, {'name': 'yoy', 'type': 'float64', 'description': '-'}, {'name': 'mom', 'type': 'object', 'description': '-'}, {'name': 'single_yoy', 'type': 'object', 'description': '-'}]",12423,12481,58,同花顺,DataFrame,单个查询
stock_financial_analysis_indicator_em,东方财富-A股-财务分析-主要指标,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""301389.SZ""; 股票代码'}, {'name': 'indicator', 'type': 'str', 'description': 'indicator=""按报告期""; choice of {""按报告期"", ""按单季度""}'}]","[{'name': 'SECUCODE', 'type': 'object', 'description': '股票代码(带后缀)'}, {'name': 'SECURITY_CODE', 'type': 'object', 'description': '股票代码'}, {'name': 'SECURITY_NAME_ABBR', 'type': 'object', 'description': '股票名称'}, {'name': 'REPORT_DATE', 'type': 'object', 'description': '报告日期'}, {'name': 'REPORT_TYPE', 'type': 'object', 'description': '报告类型'}, {'name': 'REPORT_DATE_NAME', 'type': 'object', 'description': '报告日期名称'}, {'name': 'EPSJB', 'type': 'float64', 'description': '基本每股收益(元)'}, {'name': 'EPSKCJB', 'type': 'float64', 'description': '扣非每股收益(元)'}, {'name': 'EPSXS', 'type': 'float64', 'description': '稀释每股收益(元)'}, {'name': 'BPS', 'type': 'float64', 'description': '每股净资产(元)'}, {'name': 'MGZBGJ', 'type': 'float64', 'description': '每股公积金(元)'}, {'name': 'MGWFPLR', 'type': 'float64', 'description': '每股未分配利润(元)'}, {'name': 'MGJYXJJE', 'type': 'float64', 'description': '每股经营现金流(元)'}, {'name': 'TOTALOPERATEREVE', 'type': 'float64', 'description': '营业总收入(元)'}, {'name': 'MLR', 'type': 'float64', 'description': '毛利润(元)'}, {'name': 'PARENTNETPROFIT', 'type': 'float64', 'description': '归属净利润(元)'}, {'name': 'KCFJCXSYJLR', 'type': 'float64', 'description': '扣非净利润(元)'}, {'name': 'TOTALOPERATEREVETZ', 'type': 'float64', 'description': '营业总收入同比增长(%)'}, {'name': 'PARENTNETPROFITTZ', 'type': 'float64', 'description': '归属净利润同比增长(%)'}, {'name': 'KCFJCXSYJLRTZ', 'type': 'float64', 'description': '扣非净利润同比增长(%)'}, {'name': 'YYZSRGDHBZC', 'type': 'float64', 'description': '营业总收入滚动环比增长(%)'}, {'name': 'NETPROFITRPHBZC', 'type': 'float64', 'description': '归属净利润滚动环比增长(%)'}, {'name': 'KFJLRGDHBZC', 'type': 'float64', 'description': '扣非净利润滚动环比增长(%)'}, {'name': 'ROEJQ', 'type': 'float64', 'description': '净资产收益率(加权)(%)'}, {'name': 'ROEKCJQ', 'type': 'float64', 'description': '净资产收益率(扣非/加权)(%)'}, {'name': 'ZZCJLL', 'type': 'float64', 'description': '总资产收益率(加权)(%)'}, {'name': 'XSJLL', 'type': 'float64', 'description': '净利率(%)'}, {'name': 'XSMLL', 'type': 'float64', 'description': '毛利率(%)'}, {'name': 'YSZKYYSR', 'type': 'float64', 'description': '预收账款/营业收入'}, {'name': 'XSJXLYYSR', 'type': 'float64', 'description': '销售净现金流/营业收入'}, {'name': 'JYXJLYYSR', 'type': 'float64', 'description': '经营净现金流/营业收入'}, {'name': 'TAXRATE', 'type': 'float64', 'description': '实际税率(%)'}, {'name': 'LD', 'type': 'float64', 'description': '流动比率'}, {'name': 'SD', 'type': 'float64', 'description': '速动比率'}, {'name': 'XJLLB', 'type': 'float64', 'description': '现金流量比率'}, {'name': 'ZCFZL', 'type': 'float64', 'description': '资产负债率(%)'}, {'name': 'QYCS', 'type': 'float64', 'description': '权益系数'}, {'name': 'CQBL', 'type': 'float64', 'description': '产权比率'}, {'name': 'ZZCZZTS', 'type': 'float64', 'description': '总资产周转天数(天)'}, {'name': 'CHZZTS', 'type': 'float64', 'description': '存货周转天数(天)'}, {'name': 'YSZKZZTS', 'type': 'float64', 'description': '应收账款周转天数(天)'}, {'name': 'TOAZZL', 'type': 'float64', 'description': '总资产周转率(次)'}, {'name': 'CHZZL', 'type': 'float64', 'description': '存货周转率(次)'}, {'name': 'YSZKZZL', 'type': 'float64', 'description': '应收账款周转率(次)'}, {'name': '...', 'type': '...', 'description': '...'}]",12482,12584,102,东方财富,DataFrame,单个查询
